Date,adv,dec,ad,ad_z_50,pct_above_20dma,pct_above_20dma_z,pct_above_20dma_chg,pct_above_50dma,pct_above_50dma_z,pct_above_50dma_chg,pct_above_200dma,pct_above_200dma_z,pct_above_200dma_chg,nh,nl,nhnl,nhnl_z,median_stock_vol_20,median_stock_vol_20_z,median_stock_vol_50,median_stock_vol_50_z,nifty50_dist_200_z,nifty50_dma200_slope_pct,nifty50_persistence_200,nifty50_vol_20_z,nifty50_vol_50_z,nifty50_mom_126,nifty_total_dist_200_z,nifty_total_dma200_slope_pct,nifty_total_persistence_200,nifty_total_vol_20_z,nifty_total_vol_50_z,nifty_total_mom_126
1997-12-15,103,69,34,0.9892728708159779,19.047619047619047,-0.5164230973915767,12.797619047619047,8.571428571428571,-1.0308576015842155,4.553571428571428,2.857142857142857,-2.4278508271819623,-2.0535714285714284,0,3,-3,-0.5156497858056329,0.42070618319971853,-0.9304405923298013,0.4430073774549841,-1.437845613802551,,,,,,,,,,,,
1997-12-16,103,79,24,0.8186085451449483,22.869955156950674,-0.28899190260836816,16.486976433546417,11.210762331838566,-0.8072244332149136,7.8065070126896305,3.587443946188341,-2.244117209774904,-0.242343287854212,0,1,-1,-0.15284908518269397,0.4197859932031667,-0.9464982825757184,0.44884420958746474,-1.212934771880642,,,,,,,,,,,,
1997-12-17,141,53,88,1.7115881708147975,31.797235023041477,0.24211010336278024,24.491298949982117,11.981566820276496,-0.7369531716745296,9.241840792879236,5.0691244239631335,-1.9097614269259442,0.5029143783010337,0,1,-1,-0.19088029393801492,0.4214611131593384,-0.9134069158415814,0.4495172642058244,-1.177632421636322,,,,,,,,,,,,
1997-12-18,93,88,5,0.4596231958136983,33.17972350230415,0.32089220537479857,26.92972350230415,15.207373271889402,-0.4692836255471997,11.361219425735555,5.529953917050691,-1.7995791514024944,0.7222616093583829,0,3,-3,-0.7401631480514643,0.42093424937302876,-0.9311951426090535,0.44396257504433767,-1.3643062969398831,,,,,,,,,,,,
1997-12-19,104,72,32,0.8358996592440548,33.02325581395349,0.3075789430117685,23.64825581395349,16.74418604651163,-0.34108271545702834,12.726328903654487,5.5813953488372094,-1.7757049555554707,-0.22217607973421938,0,3,-3,-0.7477689588646909,0.42054496899216637,-0.9465127479495603,0.4522736166434477,-1.055105344657409,,,,,,,,,,,,
1997-12-22,121,64,57,1.1594141293058557,36.74418604651163,0.5225619760057404,29.051878354203936,20.0,-0.07646525927775392,17.285067873303166,6.046511627906977,-1.6709573290984363,1.069136062296117,0,1,-1,-0.2539702615827593,0.40978518833727867,-1.1921756687838851,0.44753800148536066,-1.2130272498076635,,,,,,,,,,,,
1997-12-23,90,95,-5,0.2747596952026121,34.64912280701755,0.3913807835571356,22.31432104490301,17.982456140350877,-0.2432476961411973,14.017698431099776,5.701754385964912,-1.7323030099936947,0.4154107736301098,0,3,-3,-0.7556284867002518,0.41744221103222445,-1.0346415747169826,0.44817722048827596,-1.1787647794377045,,,,,,,,,,,,
1997-12-24,112,79,33,0.8028832355879365,40.0,0.7044078501350939,18.341013824884794,21.363636363636363,0.030945809717098063,14.451193967322999,6.8181818181818175,-1.494359400148313,0.3665689149560114,0,1,-1,-0.2586541470586907,0.410417840479998,-1.2006577112661614,0.4484187532867086,-1.1606912706326928,,,,,,,,,,,,
1997-12-26,123,58,65,1.2208208967343415,45.16129032258064,1.007030180128839,18.4331797235023,23.502304147465438,0.20572235081462079,11.059907834101383,6.912442396313365,-1.4684228973464126,-0.46082949308755694,1,1,0,-0.009953400275817412,0.406944677029052,-1.2818522910180863,0.4523295247160836,-1.0131305660556567,,,,,,,,,,,,
1997-12-29,134,54,80,1.43050104775073,46.42857142857143,1.0962619760476005,21.891534391534393,27.232142857142854,0.5251431513351822,18.898809523809522,8.482142857142858,-1.1344198113651371,2.0006613756613767,1,0,1,0.23888683406381997,0.4057516442758432,-1.3133853985125876,0.4510581246362822,-1.050373597068189,,,,,,,,,,,,
1997-12-30,67,126,-59,-0.5621159831340962,44.24778761061947,0.9703166492480124,21.134580063449658,23.893805309734514,0.25980532431924835,14.931541158791118,7.964601769911504,-1.2277996138509866,0.8891300717982968,0,1,-1,-0.26387339483652045,0.4060511075117498,-1.2990655132630062,0.45199088624982664,-1.007402335208013,,,,,,,,,,,,
1997-12-31,155,34,121,2.0031655354063496,51.141552511415526,1.386710697619543,28.271597354464852,32.42009132420091,0.985952420846223,23.451481458730058,8.67579908675799,-1.071700060465437,2.846202674201937,1,0,1,0.23798392968274862,0.41833246223084575,-1.0199610745194843,0.4503530697575349,-1.0554991829036693,,,,,,,,,,,,
1998-01-01,151,40,111,1.7682940069854773,58.333333333333336,1.8113512217156078,30.371248025276465,40.27777777777778,1.6538156191505444,30.799104791995788,10.185185185185185,-0.7547372026706208,3.5501140951377916,0,0,0,-0.013942417519188396,0.4171301033560519,-1.0415531986873534,0.4480239684232341,-1.1274956569144552,,,,,,,,,,,,
1998-01-02,150,44,106,1.6138617592201332,59.45945945945946,1.8700764673543304,38.971654581410675,42.34234234234234,1.8319839882213365,33.56185453746429,12.162162162162163,-0.3420641165387285,5.8206987475280165,1,0,1,0.235036345068025,0.42852153507195395,-0.7860482656472944,0.4532028205939474,-0.934187813764701,,,,,,,,,,,,
1998-01-05,152,44,108,1.5673483639613308,59.148936170212764,1.8412107227845078,37.03355155482815,40.42553191489361,1.6747790408918677,32.25245499181669,11.914893617021278,-0.38596392826242315,6.145662847790509,1,0,1,0.2330524022840906,0.43835827791238036,-0.5660665268608153,0.4563818142019995,-0.8123267562605481,,,,,,,,,,,,
1998-01-06,46,155,-109,-1.2779143754392734,57.5107296137339,1.72820584436931,33.120485711294876,39.48497854077253,1.5863549762905222,31.192295613943262,10.72961373390558,-0.6265056706103161,5.363760075368995,1,0,1,0.23106924593507172,0.43945668485360845,-0.5355184227754891,0.4577571434006004,-0.7555351128783425,,,,,,,,,,,,
1998-01-07,148,51,97,1.3593571043821342,60.88888888888889,1.9007063631266252,43.771771771771775,43.55555555555555,1.9034128398571464,36.79879879879879,12.444444444444445,-0.2709873334661713,7.93993993993994,0,0,0,-0.019919762580609627,0.4476306240941744,-0.3478935266177662,0.4631707877631203,-0.5527523794497923,,,,,,,,,,,,
1998-01-08,21,187,-166,-1.979564565306671,53.21888412017167,1.4358279264082425,35.544465515520514,36.48068669527897,1.3013415342541834,30.434175067371992,8.583690987124463,-1.0606777712812103,3.932528196426788,0,0,0,-0.018925781979612363,0.4578595747360549,-0.11406489083276672,0.47196222104976215,-0.22469204729404693,,,,,,,,,,,,
1998-01-09,17,194,-177,-2.1270188910654078,33.18385650224215,0.2631324185703326,16.110685770534833,27.3542600896861,0.5394030064043246,20.524991797003175,6.726457399103139,-1.4286748902161672,3.311823252761675,0,0,0,-0.017931608531758538,0.48051675764918184,0.3982512796550009,0.46118493762356183,-0.6121284823263198,,,,,,,,,,,,
1998-01-12,12,187,-175,-2.023229729791199,12.32876712328767,-0.9493146345038725,-4.960952502880554,19.63470319634703,-0.10227711529146168,13.092647121580676,5.0228310502283104,-1.7551516932015685,2.2190927324713012,0,2,-2,-0.5168079596244949,0.49623239507606076,0.7564224357226929,0.4618849241052698,-0.5787527906802018,,,,,,,,,,,,
1998-01-13,123,64,59,0.9277895345286957,13.043478260869565,-0.9022316393099435,-6.004140786749483,20.869565217391305,0.0018392918294422472,12.298136645962733,6.086956521739131,-1.5221035595479158,3.2298136645962736,0,1,-1,-0.2621387983684,0.5067188652860377,0.9969315527689516,0.46817915203102134,-0.33875927886867935,,,,,,,,,,,,
1998-01-14,120,65,55,0.8431684063588712,21.5,-0.41073544521843586,-1.3699551569506738,25.0,0.3441315439540773,13.789237668161434,7.000000000000001,-1.3270883941005431,3.41255605381166,0,1,-1,-0.26110652624357894,0.5080691359849139,1.0336367224168994,0.46823108178576844,-0.32942635788806546,,,,,,,,,,,,
1998-01-15,58,105,-47,-0.43964979787680686,17.15686274509804,-0.6634385365915617,-14.640372277943438,25.49019607843137,0.38273497482910535,13.508629258154874,6.372549019607843,-1.4404348414245718,1.3034245956447092,0,3,-3,-0.7586151214184831,0.502857977527002,0.9225142455065486,0.46080361308981516,-0.5997964354831241,,,,,,,,,,,,
1998-01-16,117,51,66,0.9532009209238489,24.637681159420293,-0.22998349942494567,-8.542042342883857,29.951690821256037,0.7496951690226438,14.744317549366635,6.763285024154589,-1.3510721113551643,1.233331107103898,0,4,-4,-1.0026166360038737,0.4987577928803714,0.8357649150394154,0.45597439547816054,-0.7726276905979672,,,,,,,,,,,,
1998-01-19,90,85,5,0.1745424812897752,23.58490566037736,-0.29319689632140133,-9.438350153576131,32.54716981132076,0.9585240971239891,15.802983764809127,7.0754716981132075,-1.2783078541079782,1.494076349275998,1,4,-3,-0.747492601841525,0.4991993580486798,0.8553786826163717,0.462450911237998,-0.5228219269932489,,,,,,,,,,,,
1998-01-20,53,130,-77,-0.8408268506226078,16.666666666666664,-0.6971004970966939,-20.077519379844965,27.027027027027028,0.49709341572745214,7.027027027027028,5.8558558558558556,-1.5060456784198264,-0.19065577205112128,0,4,-4,-0.9908619084196484,0.5014206489042405,0.9127722781083224,0.4627522660450393,-0.5047689497952899,,,,,,,,,,,,
1998-01-21,94,71,23,0.3820338136789481,14.215686274509803,-0.8393893681363577,-20.433436532507745,28.431372549019606,0.6109782792911921,10.44891640866873,6.862745098039216,-1.2943524243181666,1.1609907120743044,0,2,-2,-0.487523281758049,0.4972438765763564,0.8243002636467001,0.44911169980883303,-1.008458345709093,,,,,,,,,,,,
1998-01-22,26,136,-110,-1.2498899731705373,9.569377990430622,-1.1079269158878087,-30.430622009569376,26.794258373205743,0.473451133647855,5.43062200956938,6.220095693779904,-1.406348906735805,-0.5980861244019131,0,4,-4,-0.979133724251033,0.48634812851933784,0.5794819961496448,0.45669846608075937,-0.7151513435491272,,,,,,,,,,,,
1998-01-23,51,120,-69,-0.7590060487710752,7.87037037037037,-1.21068747786557,-37.290919952210274,23.61111111111111,0.20354940127759963,0.108806963645673,5.555555555555555,-1.5227950423542522,-1.3568868407578094,0,3,-3,-0.7232046385909701,0.48772728846524444,0.6314004428321781,0.45305297385224363,-0.8438819446050682,,,,,,,,,,,,
1998-01-27,13,179,-166,-1.9135059086009625,2.2123893805309733,-1.5369589739557743,-44.21618204804046,11.061946902654867,-0.841913252103865,-16.170195954487987,4.424778761061947,-1.729572602711053,-4.057364096080911,0,8,-8,-1.9504211792831054,0.496298105428768,0.850398398442033,0.45859734966521154,-0.627334013420816,,,,,,,,,,,,
1998-01-28,79,99,-20,-0.12925366188168436,0.9478672985781991,-1.603192810044317,-43.299920312041266,10.90047393364929,-0.8543618559300689,-12.993331376085225,3.7914691943127963,-1.8285986386289044,-4.173132575598708,0,3,-3,-0.7010868527023317,0.5067859501192932,1.1162713601315926,0.4636694367081724,-0.42939596445775885,,,,,,,,,,,,
1998-01-29,81,84,-3,0.06996535777863112,1.4354066985645932,-1.566370487535544,-49.706145812850934,12.440191387559809,-0.7245650574183675,-19.979899936641104,3.827751196172249,-1.7991222757976677,-4.848047890585741,0,1,-1,-0.19984821068398245,0.4880573477408789,0.6769973032943344,0.45882334234170064,-0.6054976032892595,,,,,,,,,,,,
1998-01-30,140,32,108,1.3654553561752216,4.285714285714286,-1.3963539435248782,-54.04761904761905,16.666666666666664,-0.3746780354129601,-23.611111111111114,4.761904761904762,-1.6029820535826211,-5.423280423280423,0,2,-2,-0.446097789454034,0.4763762301913758,0.4043202385044999,0.46033695476896336,-0.5416581603816534,,,,,,,,,,,,
1998-02-02,78,88,-10,-0.052532004688375496,7.6190476190476195,-1.2037023014082628,-51.84041184041184,18.571428571428573,-0.21915868849126505,-23.77091377091377,5.714285714285714,-1.4100544520320655,-6.447876447876449,0,2,-2,-0.44303706103903234,0.46680031665637733,0.1775602775776107,0.4554033250676342,-0.7218112163168756,,,,,,,,,,,,
1998-02-03,55,132,-77,-0.8295756351227159,6.607929515418502,-1.2545825526622434,-52.54100665479426,11.894273127753303,-0.772395666587679,-28.53125878714031,3.0837004405286343,-1.8787980172238887,-8.831193176492643,0,6,-6,-1.4273621373308674,0.47175393848351366,0.31208437502288827,0.4574919105691865,-0.6355558210816976,,,,,,,,,,,,
1998-02-04,87,94,-7,-0.006638934892015925,6.5420560747663545,-1.2536009894514815,-50.96867353896754,12.616822429906541,-0.7110737820679166,-26.86815611086599,3.7383177570093453,-1.7365683666603615,-6.991295976896235,0,6,-6,-1.4157530708904962,0.44545509059724686,-0.3363339261668247,0.4469919169630029,-1.0248896376703767,,,,,,,,,,,,
1998-02-05,73,95,-22,-0.17547381682537944,8.866995073891626,-1.116275972899356,-52.02189381499727,9.852216748768473,-0.9367886337093675,-33.70333880678707,3.4482758620689653,-1.7690028714018249,-8.996168582375478,0,6,-6,-1.4036015322993107,0.451117445039946,-0.1891367191291461,0.4427417990975657,-1.1743565016198367,,,,,,,,,,,,
1998-02-06,70,99,-29,-0.2359538652029509,10.377358490566039,-1.0288024582268371,-42.841525629605634,9.90566037735849,-0.9287550127982495,-26.57502631792048,3.30188679245283,-1.7723244470083253,-5.281804194671633,1,8,-7,-1.6333890701237213,0.44749751154484807,-0.27466645373259313,0.4490118716709032,-0.9272215680006636,,,,,,,,,,,,
1998-02-09,52,108,-56,-0.5462122176328652,7.6190476190476195,-1.1833097404815118,-25.56480888319453,7.6190476190476195,-1.1130897930611943,-19.73521247063848,3.3333333333333335,-1.745072260663579,-3.3931240657698054,1,6,-5,-1.1339710936366751,0.43608105267133995,-0.5551979805452308,0.44443001789012293,-1.0899583676728222,,,,,,,,,,,,
1998-02-10,30,151,-121,-1.3575191966983353,5.333333333333334,-1.3027203787218369,-6.995433789954337,3.5555555555555554,-1.436034080975008,-16.079147640791476,2.666666666666667,-1.8393247241925192,-2.3561643835616435,1,10,-9,-2.0866229026579983,0.420496920404721,-0.9385448303764345,0.45038711529702924,-0.8556816015151381,,,,,,,,,,,,
1998-02-11,87,95,-8,0.059110884484968734,6.074766355140187,-1.2480985403664289,-6.968711905729378,7.009345794392523,-1.1431811590032794,-13.860219422998782,3.2710280373831773,-1.708271784182726,-2.8159284843559536,0,5,-5,-1.1081223145783259,0.42460537808729615,-0.8263779887817458,0.44444026528151404,-1.0701528392240296,,,,,,,,,,,,
1998-02-12,73,96,-23,-0.13769873563546903,6.8181818181818175,-1.1948863041915438,-14.681818181818183,6.363636363636363,-1.1866444420078772,-18.636363636363637,3.1818181818181817,-1.702375762326857,-3.8181818181818192,0,7,-7,-1.5792781345598448,0.41392672939168773,-1.0857682038889063,0.46065796791136926,-0.4504003063798207,,,,,,,,,,,,
1998-02-13,100,77,23,0.44145013744498013,7.042253521126761,-1.1708830743859788,-10.114609223971279,5.633802816901409,-1.235681555518219,-19.856393261529963,3.286384976525822,-1.6625992011223047,-3.0861640430820207,0,5,-5,-1.0904872571724833,0.4091470913959938,-1.1948717279561683,0.4482780737748784,-0.9103867534085798,,,,,,,,,,,,
1998-02-17,104,75,29,0.4892434163676647,13.215859030837004,-0.8165037824485205,-11.421822128583289,9.251101321585903,-0.9352706095187835,-20.700589499670134,3.0837004405286343,-1.6763612094840101,-3.679584583625955,0,5,-5,-1.085352121216219,0.42617579854292437,-0.7555479952415204,0.4608481218997062,-0.42853542131243344,,,,,,,,,,,,
1998-02-18,114,66,48,0.7053575658685354,19.32367149758454,-0.46923672342162526,-4.261234162792817,9.178743961352657,-0.9347708642043796,-23.368425849968098,4.3478260869565215,-1.4391412245892892,-2.727645611156686,0,3,-3,-0.603858191860636,0.41327643992633434,-1.0722716498274139,0.45426317718255316,-0.6714144782529462,,,,,,,,,,,,
1998-02-19,108,61,47,0.6689360077427292,18.867924528301888,-0.49161275767939033,2.2012578616352236,11.79245283018868,-0.7183276905777588,-15.234574196838349,4.245283018867925,-1.4404269601660575,-1.6105728369879309,0,1,-1,-0.1219419123056884,0.42150952582419765,-0.8544506497332108,0.4578453815917443,-0.5287074760999066,,,,,,,,,,,,
1998-02-20,84,93,-9,-0.057208327337979537,24.324324324324326,-0.18421932830016313,10.108638049814523,12.162162162162163,-0.6852758752960931,-16.269210386857445,4.054054054054054,-1.4566106621543708,-2.808691043985162,0,6,-6,-1.3110975864834649,0.42576294299736006,-0.7380658168746292,0.46061091211975447,-0.4176272371136919,,,,,,,,,,,,
1998-02-23,113,79,34,0.47174434935349996,28.125,0.031008512453647583,18.555622009569376,12.946428571428573,-0.6176126177685722,-13.84782980177717,4.464285714285714,-1.3706187628858102,-1.75580997949419,0,1,-1,-0.11213537866383838,0.42723121889490195,-0.6927025294782495,0.460672213800985,-0.4088147487440819,,,,,,,,,,,,
1998-02-24,101,91,10,0.15262770224718195,31.330472103004293,0.211392433182576,23.460101732633923,13.733905579399142,-0.5506388682477771,-9.877205531711969,4.291845493562231,-1.3847726295464409,-1.263710061993324,0,2,-2,-0.34876904595912245,0.4437721629016473,-0.2653140268379684,0.4639793638657683,-0.27661373929498606,,,,,,,,,,,,
1998-02-25,181,22,159,1.9356528145067824,48.4304932735426,1.1621571430185385,46.21810389301163,23.766816143497756,0.25758067839278354,12.70486924084289,6.278026905829597,-1.0347845598957441,1.85324814476765,1,0,1,0.36967618222915155,0.4503050667919284,-0.09586593500031723,0.47591504691730485,0.1860459813209034,,,,,,,,,,,,
1998-02-26,101,91,10,0.10890540273413878,49.122807017543856,1.1900300519313367,48.17493971896566,22.36842105263158,0.14336461498556988,11.46794711898229,7.017543859649122,-0.9001800903288805,3.226074665336326,0,2,-2,-0.3444322544172271,0.45141209189863113,-0.06792097772952223,0.47886150313183495,0.3050132411533188,,,,,,,,,,,,
1998-02-27,162,40,122,1.4340356465521131,54.78260869565217,1.4901923712413865,53.34720199708758,29.130434782608695,0.6845294758003486,16.69024339504889,7.82608695652174,-0.7555134488774988,3.9983357603494913,3,0,3,0.8528710342782245,0.4626517706716935,0.21843049538341078,0.4925700692658685,0.8362932340438365,,,,,,,,,,,,
1998-03-02,175,35,140,1.6113908851184442,61.038961038961034,1.8152192579935573,56.75324675324675,41.125541125541126,1.6321283499376091,24.45887445887446,9.090909090909092,-0.5338832433855453,4.32900432900433,3,0,3,0.8546161104619121,0.49030330203607764,0.921080291195892,0.49550295947442885,0.9556121084715249,,,,,,,,,,,,
1998-03-03,11,203,-192,-2.1659517054402784,48.29059829059829,1.1059726276429747,40.67155067155067,24.358974358974358,0.28836542722244274,5.787545787545785,6.837606837606838,-0.909599887093196,1.1233211233211238,1,3,-2,-0.3425398993514751,0.5288048934441069,1.8803220985484828,0.501935797188516,1.2111274780964036,,,,,,,,,,,,
1998-03-04,176,25,151,1.6275815194679941,62.32558139534884,1.8519680952984618,55.71765187993034,40.46511627906977,1.5602917214965635,28.570843151316467,9.30232558139535,-0.48485707390038507,6.218625140866715,2,1,1,0.3791444783418035,0.5412885441584762,2.159243447001904,0.5046979555025175,1.3267124385846667,,,,,,,,,,,,
1998-03-05,57,124,-67,-0.7347196173058274,60.36036036036037,1.7234884754531572,53.81830428559401,35.13513513513514,1.1265952872300486,22.518312705228595,9.00900900900901,-0.5294705091408491,5.270691251999664,0,0,0,0.14007055529245732,0.5455834197817971,2.226165145229386,0.5126299123657472,1.6395097668854144,,,,,,,,,,,,
