Date,adv_pct,dec_pct,unch_pct,pct_above_20dma,pct_above_50dma,pct_above_200dma,ret_gt_5_pct,ret_4_5_pct,ret_3_4_pct,ret_2_3_pct,ret_1_2_pct,ret_0_1_pct,ret_m1_0_pct,ret_m2_m1_pct,ret_m3_m2_pct,ret_m4_m3_pct,ret_m5_m4_pct,ret_lt_m5_pct,high_20d_pct,low_20d_pct,hl_diff_20d_pct,high_63d_pct,low_63d_pct,hl_diff_63d_pct,high_126d_pct,low_126d_pct,hl_diff_126d_pct,high_252d_pct,low_252d_pct,hl_diff_252d_pct
2023-02-22,18.03,79.04,6.82,22.08,20.76,0.0,1.17,1.61,0.68,1.56,3.31,9.7,24.76,24.37,16.08,9.55,7.65,3.46,2.14,34.8,-32.65,1.07,24.66,-23.59,0.54,17.88,-17.35,0.0,0.0,0.0
2023-02-21,35.81,60.67,7.58,29.01,24.36,0.0,1.81,2.69,2.25,3.72,8.07,17.27,34.05,18.0,6.65,3.91,3.18,2.45,5.23,22.11,-16.88,2.3,14.19,-11.89,1.76,10.67,-8.9,0.0,0.0,0.0
2023-02-20,33.58,62.83,6.74,29.02,24.36,0.0,2.62,2.13,1.84,4.22,6.45,16.3,30.13,18.92,10.53,4.42,3.69,1.89,4.95,20.48,-15.53,2.81,12.62,-9.8,2.04,9.56,-7.52,0.0,0.0,0.0
2023-02-17,34.61,61.58,7.83,31.38,24.03,0.0,2.1,2.1,2.25,3.48,7.98,16.69,35.58,18.75,6.61,3.08,3.52,1.86,4.41,14.73,-10.33,2.59,8.66,-6.07,1.76,6.31,-4.55,0.0,0.0,0.0
2023-02-16,54.58,41.82,7.06,32.57,25.41,0.0,3.75,3.12,3.36,6.86,13.88,23.61,28.24,9.54,4.63,2.14,2.43,1.9,6.91,11.1,-4.19,3.8,6.72,-2.92,2.53,5.21,-2.68,0.0,0.0,0.0
2023-02-15,52.15,43.8,7.71,28.78,23.27,0.0,3.17,3.17,2.83,6.68,12.44,23.85,25.8,11.37,4.98,2.98,3.85,2.54,5.71,18.1,-12.39,2.63,10.63,-8.0,1.56,8.24,-6.68,0.0,0.0,0.0
2023-02-14,30.61,66.26,7.04,26.01,22.4,0.0,2.05,1.81,1.66,3.23,5.53,16.33,29.68,17.51,11.1,6.21,4.45,4.35,4.35,26.89,-22.54,2.0,15.94,-13.94,1.42,11.78,-10.37,0.0,0.0,0.0
2023-02-13,25.58,71.5,6.07,27.86,24.08,0.0,2.28,2.48,1.75,2.62,4.66,11.8,26.26,18.79,13.83,7.72,4.56,6.41,5.05,21.99,-16.94,2.23,11.84,-9.61,1.65,8.5,-6.84,0.0,0.0,0.0
2023-02-10,49.07,47.22,7.42,33.15,26.81,0.0,3.52,3.71,3.12,5.91,12.79,20.02,29.59,12.3,5.52,2.88,2.44,1.9,7.03,10.06,-3.03,3.12,5.27,-2.15,2.15,3.86,-1.71,0.0,0.05,-0.05
2023-02-09,45.02,51.79,7.31,30.85,25.16,0.0,4.22,3.04,3.63,5.84,8.58,19.72,33.06,12.9,5.84,3.33,2.21,1.77,7.01,11.62,-4.61,3.14,6.03,-2.89,1.81,4.41,-2.6,0.0,0.0,0.0
2023-02-08,60.23,36.01,7.63,28.42,24.32,0.0,4.5,4.99,4.01,8.51,13.75,24.46,25.05,9.39,3.86,2.1,2.05,1.17,7.34,11.15,-3.82,3.13,5.38,-2.25,1.91,4.21,-2.3,0.0,0.0,0.0
2023-02-07,39.37,57.35,6.94,24.52,22.42,0.0,3.08,3.13,3.18,4.1,9.14,16.76,30.34,15.53,9.18,3.96,3.57,1.71,4.89,20.08,-15.19,2.15,9.97,-7.82,1.32,7.52,-6.2,0.0,0.0,0.0
2023-02-06,51.72,44.3,6.94,22.85,21.54,0.0,4.17,4.85,4.03,7.71,11.74,19.21,26.98,11.01,6.02,2.91,2.47,1.84,4.75,17.32,-12.57,2.33,9.12,-6.79,1.41,6.79,-5.39,0.0,0.0,0.0
2023-02-03,34.0,62.88,6.48,20.51,20.7,0.0,1.9,2.09,2.48,3.85,7.16,16.51,27.62,18.36,10.62,5.65,3.9,3.21,4.92,28.59,-23.67,2.73,14.22,-11.5,1.9,11.11,-9.21,0.0,0.0,0.0
2023-02-02,43.59,52.9,6.97,21.65,21.99,0.0,2.49,3.17,3.51,5.61,10.48,18.33,28.62,13.46,7.95,3.95,3.46,2.44,6.87,24.23,-17.36,4.19,12.19,-8.0,3.17,8.68,-5.51,0.0,0.0,0.0
2023-02-01,27.53,70.18,5.81,19.96,21.77,0.0,1.46,2.1,1.66,3.42,7.71,11.18,19.77,17.96,13.86,10.79,7.76,5.86,3.86,23.23,-19.38,1.95,10.93,-8.98,1.56,6.88,-5.32,0.0,0.0,0.0
2023-01-31,74.74,21.98,6.89,24.13,26.04,0.0,7.82,9.28,10.41,13.39,17.0,16.85,17.98,5.96,1.76,0.98,1.61,0.59,5.13,7.67,-2.54,1.86,4.4,-2.54,1.32,3.08,-1.76,0.0,0.0,0.0
2023-01-30,37.45,58.93,5.89,16.31,19.45,0.0,2.27,2.46,2.61,3.67,9.22,17.23,26.64,16.31,8.69,5.12,4.68,3.38,2.99,36.0,-33.01,1.16,16.8,-15.64,0.72,10.96,-10.23,0.0,0.0,0.0
2023-01-27,15.02,83.85,4.49,17.46,20.63,0.0,0.98,1.56,0.73,1.46,3.02,7.27,18.73,18.05,18.15,13.32,11.41,8.68,2.54,49.22,-46.68,0.98,20.54,-19.56,0.49,12.49,-12.0,0.0,0.0,0.0
2023-01-25,20.41,77.15,5.91,25.88,28.47,0.0,1.81,1.9,1.03,2.1,3.96,9.62,27.54,24.07,16.31,7.86,5.03,2.25,3.61,33.15,-29.54,1.61,11.43,-9.81,1.22,6.88,-5.66,0.0,0.0,0.0
2023-01-24,36.02,59.63,7.87,35.24,33.43,0.0,1.71,2.93,2.05,3.03,7.43,18.87,34.41,18.62,6.84,3.81,2.3,1.52,6.89,18.28,-11.39,2.79,5.87,-3.08,2.05,3.52,-1.47,0.0,0.0,0.0
2023-01-23,42.25,54.04,5.63,38.31,35.51,0.0,2.69,3.42,2.26,3.85,9.29,20.74,27.09,15.83,7.41,4.33,3.08,1.92,8.57,15.16,-6.59,3.46,6.02,-2.55,2.5,4.19,-1.68,0.0,0.0,0.0
2023-01-20,34.68,60.79,7.65,39.55,36.43,0.0,2.58,3.26,1.75,3.31,7.4,16.37,36.14,18.8,7.65,2.68,2.0,1.17,6.77,8.33,-1.56,3.31,5.85,-2.53,2.39,3.51,-1.12,0.0,0.0,0.0
2023-01-19,37.99,57.5,8.24,46.57,38.73,0.0,2.06,3.33,2.01,2.94,7.21,20.44,36.86,17.25,6.13,2.7,1.67,1.13,8.87,7.45,1.42,4.36,4.85,-0.49,3.33,3.09,0.25,0.0,0.0,0.0
2023-01-18,51.89,44.05,7.69,51.0,39.69,0.0,2.94,3.97,2.84,4.46,12.05,25.62,31.31,11.27,4.46,1.96,1.91,0.83,10.14,5.68,4.46,3.77,3.58,0.2,2.84,2.2,0.64,0.0,0.0,0.0
2023-01-17,42.49,53.58,7.7,47.01,38.13,0.0,2.01,3.19,1.86,3.34,9.42,22.67,32.92,15.7,6.53,2.75,2.55,0.83,7.7,6.53,1.18,2.89,4.17,-1.28,2.01,2.36,-0.34,0.0,0.0,0.0
2023-01-16,36.23,59.11,7.33,45.26,37.45,0.0,2.33,3.74,2.23,3.64,7.38,16.9,36.77,17.1,6.46,2.43,2.23,1.46,7.04,6.36,0.68,3.25,3.89,-0.63,2.53,2.04,0.49,0.0,0.0,0.0
2023-01-13,55.34,40.93,7.35,46.18,37.4,0.0,2.65,4.12,3.04,5.15,13.97,26.42,30.78,10.64,3.33,1.67,1.03,0.83,6.81,5.0,1.81,3.68,2.79,0.88,3.04,1.67,1.37,0.0,0.0,0.0
2023-01-12,38.34,57.49,7.64,40.84,35.9,0.0,2.2,3.43,1.76,3.23,8.33,19.39,36.09,17.53,6.32,2.15,2.15,0.88,5.09,5.68,-0.59,2.64,3.62,-0.98,2.01,1.71,0.29,0.0,0.0,0.0
2023-01-11,49.14,46.92,7.98,39.88,37.72,0.0,2.61,3.55,2.9,5.12,10.49,24.47,33.09,12.9,4.78,1.97,1.48,0.69,5.32,5.61,-0.3,3.0,3.64,-0.64,2.17,1.53,0.64,0.0,0.0,0.0
2023-01-10,31.31,65.95,6.22,38.8,36.45,0.0,1.67,2.45,1.52,3.04,6.52,16.12,35.08,18.72,10.29,3.97,2.79,1.32,4.02,5.0,-0.98,2.2,2.55,-0.34,1.62,1.47,0.15,0.0,0.0,0.0
2023-01-09,58.62,38.08,5.62,41.23,38.71,0.0,3.2,3.63,3.49,6.69,16.52,25.1,25.48,9.25,3.78,1.65,2.86,0.68,6.1,2.86,3.25,3.49,1.55,1.94,2.81,1.07,1.74,0.0,0.0,0.0
2023-01-06,28.83,67.37,6.73,34.88,36.24,0.0,1.85,2.98,2.44,2.93,5.56,13.07,33.27,23.27,10.68,3.41,2.34,1.12,4.0,5.37,-1.37,2.63,2.59,0.05,2.0,1.27,0.73,0.0,0.0,0.0
2023-01-05,43.72,53.39,6.43,39.21,39.99,0.0,2.65,3.43,2.21,3.78,10.26,21.39,33.22,14.72,6.48,2.6,2.11,0.69,5.3,3.48,1.82,3.14,1.72,1.42,2.4,0.93,1.47,0.0,0.0,0.0
2023-01-04,25.34,71.81,6.13,40.0,39.26,0.0,2.35,3.14,1.42,1.91,4.95,11.57,30.98,23.97,13.53,5.78,2.79,0.88,5.59,3.24,2.35,3.38,1.37,2.01,2.5,0.69,1.81,0.0,0.0,0.0
2023-01-03,53.31,42.62,7.41,47.43,44.38,0.0,3.53,4.46,3.24,4.51,11.82,25.75,30.41,12.06,3.97,1.67,1.03,0.88,7.95,1.96,5.98,4.76,0.93,3.83,3.48,0.39,3.09,0.0,0.0,0.0
2023-01-02,63.82,32.47,6.39,42.22,42.22,0.0,5.51,5.27,5.02,8.63,16.38,23.01,23.21,7.9,3.95,1.17,2.05,0.59,8.19,2.78,5.41,5.51,1.51,4.0,4.14,0.59,3.56,0.0,0.0,0.0
2022-12-30,61.77,34.58,7.45,32.91,37.59,0.0,3.45,4.34,4.09,9.08,16.18,24.62,26.99,7.84,4.14,1.33,1.33,0.39,5.08,2.91,2.17,2.96,1.38,1.58,2.17,0.54,1.63,0.0,0.0,0.0
2022-12-29,48.89,47.76,7.01,27.18,34.58,0.0,3.06,4.24,2.27,5.23,10.21,23.88,31.33,12.97,5.38,2.57,1.73,0.79,3.55,3.55,0.0,2.02,1.58,0.44,1.38,1.04,0.35,0.0,0.0,0.0
2022-12-28,55.88,41.09,7.25,24.47,34.69,0.0,5.46,5.36,4.07,6.8,12.31,21.89,29.68,10.32,4.22,1.94,1.44,0.74,3.08,2.33,0.74,1.94,0.99,0.94,1.29,0.69,0.6,0.0,0.0,0.0
2022-12-27,76.28,20.94,6.95,19.85,32.31,0.0,8.83,8.54,6.8,11.46,18.86,21.79,18.31,4.91,2.03,1.04,0.99,0.6,2.28,2.68,-0.4,1.34,1.49,-0.15,1.04,0.74,0.3,0.0,0.0,0.0
2022-12-26,86.27,12.12,3.8,12.56,26.53,0.0,24.73,13.34,12.22,13.1,12.76,10.13,8.96,2.29,1.46,1.12,1.56,0.54,0.78,4.77,-3.99,0.29,2.68,-2.39,0.19,1.41,-1.22,0.0,0.0,0.0
2022-12-23,5.52,93.94,3.79,6.75,16.9,0.0,0.84,0.84,0.54,0.79,0.69,1.82,9.56,10.54,11.18,12.46,21.08,32.91,0.89,67.04,-66.16,0.49,35.57,-35.07,0.34,14.78,-14.43,0.0,0.0,0.0
2022-12-22,14.67,84.39,4.45,16.06,30.39,0.0,0.84,1.38,0.44,1.28,2.96,7.76,19.37,15.56,15.96,13.24,13.98,10.72,1.38,44.22,-42.84,0.99,20.36,-19.37,0.84,7.51,-6.67,0.0,0.0,0.0
2022-12-21,14.1,84.41,5.05,25.98,40.33,0.0,1.14,1.24,1.14,1.43,2.52,6.63,15.54,15.88,15.04,13.95,14.05,14.99,2.92,29.49,-26.57,1.78,12.17,-10.39,1.39,3.46,-2.08,0.0,0.0,0.0
2022-12-20,40.94,55.74,6.93,44.46,51.14,0.0,2.82,3.12,3.12,4.31,8.22,19.36,34.65,15.69,6.93,2.33,1.83,1.24,9.16,9.85,-0.69,6.44,4.16,2.28,5.0,1.83,3.17,0.0,0.0,0.0
2022-12-19,57.35,39.51,5.69,46.52,52.3,0.0,5.44,4.8,3.68,6.47,14.8,22.16,25.29,10.39,4.8,1.62,2.11,0.98,9.9,9.46,0.44,6.57,4.31,2.25,4.95,1.81,3.14,0.0,0.0,0.0
2022-12-16,28.68,68.64,6.08,42.48,49.41,0.0,3.21,2.77,2.03,2.57,5.39,12.71,27.94,24.98,11.67,5.54,2.77,1.83,5.93,13.35,-7.42,3.86,6.18,-2.32,2.72,1.68,1.04,0.0,0.0,0.0
2022-12-15,29.27,67.46,6.94,53.47,53.97,0.0,2.63,2.33,1.79,3.62,6.35,12.55,34.87,21.33,9.13,4.96,2.63,1.49,7.84,8.13,-0.3,3.97,3.47,0.5,2.88,1.14,1.74,0.0,0.0,0.0
2022-12-14,54.58,42.1,6.79,60.28,56.91,0.0,3.86,3.57,2.97,6.29,12.83,25.06,29.32,10.2,4.66,2.08,1.63,0.99,14.36,4.75,9.61,8.37,1.93,6.44,6.54,0.69,5.84,0.0,0.0,0.0
2022-12-13,50.99,44.95,7.48,57.87,54.8,0.0,4.55,4.06,3.37,5.69,11.14,22.18,31.93,11.24,4.75,2.18,1.53,0.79,11.98,6.34,5.64,6.78,2.82,3.96,5.64,1.14,4.5,0.0,0.05,-0.05
2022-12-12,50.91,45.9,5.69,54.54,53.46,0.0,4.32,4.17,3.93,6.09,11.0,21.4,28.82,12.17,5.15,2.36,2.36,0.74,11.39,8.3,3.09,6.92,3.88,3.04,5.45,1.23,4.22,0.0,0.05,-0.05
2022-12-09,25.37,71.82,5.87,55.33,53.26,0.0,1.83,2.76,1.73,2.37,4.84,11.85,27.05,21.08,14.31,8.14,3.95,3.16,7.5,9.33,-1.83,4.29,3.95,0.35,3.26,1.28,1.97,0.0,0.0,0.0
2022-12-08,50.45,46.18,6.9,65.19,58.29,0.0,3.77,3.77,2.53,5.26,11.32,23.78,30.24,12.56,4.82,2.23,2.18,1.04,12.96,4.32,8.64,6.55,2.09,4.47,5.61,0.65,4.97,0.0,0.0,0.0
2022-12-07,36.07,60.47,6.47,64.43,57.02,0.0,3.51,3.71,1.43,3.41,7.71,16.3,31.97,20.5,8.3,2.77,2.37,1.04,10.62,5.19,5.43,4.94,1.98,2.96,3.9,0.49,3.41,0.0,0.0,0.0
2022-12-06,37.15,59.63,6.18,65.91,58.2,0.0,3.06,4.1,2.47,3.66,7.26,16.6,34.93,17.49,8.05,2.67,1.83,0.84,12.6,3.36,9.24,6.52,1.33,5.19,5.34,0.1,5.24,0.0,0.0,0.0
2022-12-05,56.6,40.06,5.6,68.04,59.6,0.0,5.3,4.81,4.27,6.19,13.75,22.29,27.64,8.64,4.42,1.87,2.41,0.69,20.86,2.6,18.26,10.41,1.28,9.13,8.54,0.34,8.2,0.0,0.0,0.0
2022-12-02,55.3,41.03,6.89,64.87,56.39,0.0,4.21,5.0,3.57,5.75,12.49,24.28,29.83,11.2,3.57,1.68,1.19,0.45,17.24,3.27,13.97,7.83,1.68,6.14,6.34,0.69,5.65,0.0,0.0,0.0
2022-12-01,58.27,38.27,6.58,60.84,54.06,0.0,3.51,4.5,4.46,7.97,13.27,24.55,26.78,10.25,3.86,2.13,1.24,0.59,17.18,2.82,14.36,8.51,1.19,7.33,7.38,0.5,6.88,0.0,0.0,0.0
2022-11-30,59.37,37.29,6.86,56.64,51.86,0.0,4.23,5.12,3.88,6.86,14.67,24.61,24.02,10.89,4.57,2.54,1.54,0.6,16.41,3.83,12.58,8.11,2.04,6.07,7.11,0.85,6.27,0.0,0.0,0.0
2022-11-29,43.18,53.05,6.99,51.02,47.89,0.0,4.07,3.92,2.88,3.22,8.97,20.13,32.37,14.72,7.59,2.28,2.33,0.74,10.96,5.5,5.45,6.1,2.78,3.32,5.16,0.99,4.16,0.0,0.0,0.0
2022-11-28,57.57,38.1,6.69,49.61,46.76,0.0,4.18,5.26,3.59,6.05,13.67,24.83,26.7,9.93,3.34,1.72,2.21,0.88,15.0,4.13,10.87,8.46,2.06,6.39,7.37,0.69,6.69,0.0,0.0,0.0
2022-11-25,60.69,35.78,6.8,45.86,44.07,0.0,4.27,5.01,4.52,6.65,15.73,24.52,26.3,9.23,3.92,1.49,1.04,0.6,12.06,4.17,7.89,7.05,2.53,4.52,6.2,0.94,5.26,0.0,0.05,-0.05
2022-11-24,55.94,40.09,7.3,40.04,40.19,0.0,4.12,4.72,3.63,6.26,12.62,24.59,27.57,11.23,3.97,1.94,1.89,0.79,10.38,7.9,2.48,6.36,4.77,1.59,5.56,2.29,3.28,0.0,0.05,-0.05
2022-11-23,53.29,43.02,7.33,37.84,38.53,0.0,4.79,4.14,3.29,6.38,11.76,22.93,29.51,10.87,4.74,2.34,2.14,0.75,7.23,12.01,-4.79,4.49,7.28,-2.79,3.74,3.24,0.5,0.0,0.0,0.0
2022-11-22,44.48,51.59,7.06,33.6,36.23,0.0,2.73,3.23,2.44,5.02,9.1,21.97,31.71,13.12,6.11,2.98,2.98,1.74,5.82,17.35,-11.53,3.58,10.39,-6.81,3.18,4.37,-1.19,0.0,0.05,-0.05
2022-11-21,35.39,61.25,5.63,35.0,36.13,0.0,2.91,2.86,2.47,4.2,7.7,15.25,28.87,17.23,9.82,4.24,4.79,1.92,6.12,19.69,-13.57,3.75,10.71,-6.96,3.11,4.2,-1.09,0.0,0.0,0.0
2022-11-18,34.57,62.33,6.65,38.17,36.77,0.0,3.0,3.3,2.3,3.05,7.75,15.16,32.97,19.01,9.15,3.55,3.1,1.2,5.85,18.11,-12.26,3.15,10.31,-7.15,2.7,3.5,-0.8,0.0,0.05,-0.05
2022-11-17,35.13,61.52,6.8,41.18,38.73,0.0,2.3,2.4,2.25,4.4,7.9,15.89,34.73,18.14,7.55,3.6,3.3,1.0,7.55,16.89,-9.35,4.2,10.09,-5.9,3.6,4.05,-0.45,0.0,0.0,0.0
2022-11-16,35.88,60.82,6.6,43.78,40.83,0.0,2.9,3.25,3.1,3.3,7.65,15.69,29.59,17.79,10.24,4.15,4.0,1.65,9.0,14.14,-5.15,4.75,7.45,-2.7,4.1,2.75,1.35,0.0,0.0,0.0
2022-11-15,45.24,51.37,6.33,47.23,42.5,0.0,3.59,3.74,2.94,4.63,9.82,20.53,27.95,13.05,6.63,4.33,3.24,2.49,12.21,12.66,-0.45,6.28,6.98,-0.7,5.63,2.74,2.89,0.0,0.0,0.0
2022-11-14,43.07,53.85,5.66,49.03,41.98,0.0,4.02,4.77,3.53,4.87,9.49,16.39,24.14,14.36,8.05,4.57,4.42,3.97,12.77,12.87,-0.1,5.27,6.86,-1.59,4.67,2.38,2.29,0.0,0.0,0.0
2022-11-11,51.41,44.61,7.91,52.07,42.64,0.0,3.88,4.39,3.88,5.85,13.81,19.61,28.53,10.48,5.9,2.72,2.97,1.92,11.95,10.03,1.92,5.59,4.28,1.31,0.0,0.05,-0.05,0.0,0.05,-0.05
2022-11-10,26.71,70.38,6.43,49.75,42.22,0.0,2.11,3.21,1.46,2.11,4.92,12.9,28.82,19.98,13.86,5.82,4.47,3.87,8.23,15.11,-6.88,3.16,7.73,-4.57,0.0,0.05,-0.05,0.0,0.0,0.0
2022-11-09,44.25,52.89,6.32,56.95,45.76,0.0,4.37,4.87,3.41,5.32,8.98,17.31,27.45,14.1,7.78,3.71,3.76,2.41,14.9,8.78,6.12,7.12,4.11,3.01,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-07,56.85,39.81,6.03,57.95,46.09,0.0,5.38,4.73,4.14,7.17,12.26,23.17,23.72,10.91,4.88,2.39,2.09,1.84,16.69,6.68,10.01,7.72,3.09,4.63,0.0,0.05,-0.05,0.0,0.0,0.0
2022-11-04,54.45,42.37,7.33,53.84,44.64,0.0,4.04,4.9,4.2,6.88,12.34,22.09,30.74,10.47,4.85,1.37,1.62,0.66,12.99,6.52,6.47,5.76,3.13,2.63,0.0,0.05,-0.05,0.0,0.0,0.0
2022-11-03,44.8,51.36,7.88,49.55,42.02,0.0,3.43,4.04,3.54,4.49,9.04,20.25,32.42,15.96,5.66,2.27,1.87,1.06,9.75,8.79,0.96,4.14,3.64,0.51,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-02,47.14,48.44,7.94,49.25,43.72,0.0,4.02,3.57,2.61,5.58,10.25,21.11,32.46,13.27,5.28,2.06,2.21,1.11,10.05,6.38,3.67,3.72,3.02,0.7,0.0,0.0,0.0,0.0,0.0,0.0
2022-11-01,52.92,42.86,7.85,47.94,41.85,0.0,3.87,3.77,3.22,6.79,11.67,23.59,27.36,12.12,4.93,2.11,3.12,1.06,13.98,8.6,5.38,4.93,3.07,1.86,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-31,52.83,43.57,6.65,44.22,38.62,0.0,3.15,4.55,3.85,7.1,13.21,20.96,23.76,11.86,5.75,3.45,3.35,2.05,13.66,10.81,2.85,5.65,4.8,0.85,0.0,0.05,-0.05,0.0,0.0,0.0
2022-10-28,34.78,61.33,7.87,42.91,38.21,0.0,2.52,3.03,2.78,3.03,7.47,15.95,34.17,18.93,8.58,3.84,2.37,1.31,8.43,12.42,-3.99,3.13,6.11,-2.98,0.0,0.05,-0.05,0.0,0.0,0.0
2022-10-27,51.18,45.5,6.95,44.94,38.65,0.0,3.47,3.07,3.22,5.18,11.88,24.36,27.43,12.13,5.59,3.07,2.62,1.61,13.19,8.25,4.93,5.59,4.03,1.56,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-25,35.32,62.04,6.83,45.45,38.26,0.0,2.94,3.19,3.24,3.74,7.49,14.73,30.36,20.19,9.82,3.74,2.94,1.82,9.51,7.09,2.43,4.2,3.59,0.61,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-24,79.56,17.52,6.6,50.7,40.38,0.0,3.78,4.38,6.65,11.33,26.03,27.39,16.16,3.83,1.36,0.5,1.66,0.6,11.63,2.37,9.26,4.73,0.86,3.88,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-21,30.18,66.08,7.79,38.07,34.23,0.0,2.28,2.43,2.07,3.13,6.72,13.55,32.76,20.88,10.21,4.45,3.59,1.97,5.97,13.65,-7.68,2.83,6.67,-3.84,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-20,44.61,51.54,8.0,42.58,37.11,0.0,2.68,2.63,2.63,5.22,10.68,20.76,31.7,14.43,6.48,2.89,2.58,1.47,7.44,9.47,-2.03,3.34,4.3,-0.96,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-19,43.5,52.97,7.16,40.73,36.29,0.0,3.38,3.63,2.12,4.94,9.32,20.11,32.11,16.18,6.15,2.52,2.07,1.11,5.75,8.82,-3.07,3.68,3.93,-0.25,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-18,60.85,35.15,7.99,39.5,37.18,0.0,4.4,3.54,3.64,8.45,17.15,23.67,25.64,9.1,4.5,1.57,1.16,1.16,6.32,7.79,-1.47,3.49,3.84,-0.35,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-17,41.72,54.73,6.25,31.12,33.77,0.0,2.45,3.45,2.65,4.5,9.65,19.01,28.21,16.36,7.35,3.3,3.95,1.8,5.0,15.96,-10.96,2.9,7.2,-4.3,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-14,45.56,49.75,8.38,30.45,34.34,0.0,2.73,2.68,2.22,4.14,10.96,22.83,33.74,13.28,5.56,2.47,2.17,0.91,3.13,12.02,-8.89,2.12,4.49,-2.37,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-13,29.9,67.32,6.41,27.98,35.25,0.0,2.27,2.63,1.77,2.58,6.41,14.24,35.0,20.4,9.09,4.34,3.18,1.72,3.23,15.71,-12.47,2.27,6.31,-4.04,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-12,44.62,52.35,6.67,29.66,38.35,0.0,2.32,2.68,2.07,4.35,11.07,22.13,29.46,15.87,6.52,2.93,3.18,1.06,3.34,11.47,-8.14,2.48,4.45,-1.97,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-11,20.0,77.58,5.91,29.44,39.19,0.05,2.22,2.42,1.21,2.17,3.13,8.84,24.29,24.95,17.17,9.04,5.3,2.73,3.13,13.33,-10.2,2.32,4.75,-2.42,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-10,30.36,66.23,6.01,36.62,45.94,0.0,3.61,3.36,1.9,4.01,6.21,11.27,27.2,23.45,11.92,5.11,3.06,1.5,5.66,5.66,0.0,4.31,2.2,2.1,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-07,51.88,44.41,7.72,40.29,50.41,0.0,3.76,4.37,4.01,6.96,11.94,20.83,32.16,10.52,5.44,1.88,1.68,0.46,8.08,2.85,5.23,6.0,1.07,4.93,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-06,69.85,27.57,6.07,35.56,49.62,0.0,5.92,5.87,7.03,10.42,18.01,22.61,19.58,7.18,2.83,1.16,2.12,0.76,7.13,1.67,5.46,5.01,0.66,4.35,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-04,79.91,17.51,6.12,25.66,44.64,0.0,5.87,5.92,8.86,17.21,23.68,18.37,16.45,2.83,1.57,0.71,1.67,0.4,6.53,2.78,3.74,4.66,0.71,3.95,0.0,0.0,0.0,0.0,0.0,0.0
2022-10-03,31.09,65.79,6.04,18.31,35.87,0.05,2.26,3.17,2.57,4.43,7.29,11.37,23.59,19.82,13.78,6.99,5.33,2.31,3.87,16.4,-12.53,3.07,4.38,-1.31,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-30,70.76,25.89,7.21,20.51,40.36,0.0,4.21,5.38,7.11,11.83,20.86,21.37,20.76,6.5,2.03,1.32,2.13,0.36,4.11,5.94,-1.83,2.94,2.49,0.46,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-29,53.22,43.11,8.02,16.5,36.01,0.05,2.35,4.09,3.78,7.92,13.74,21.35,27.43,11.7,5.67,2.66,2.55,1.12,3.47,20.07,-16.6,2.09,5.41,-3.32,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-28,33.18,64.38,6.31,14.81,34.15,0.05,2.09,3.72,2.49,4.12,6.36,14.4,27.53,20.66,11.15,5.39,4.68,1.27,2.04,32.21,-30.18,1.53,8.04,-6.51,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-27,53.11,43.08,7.59,15.73,37.47,0.05,3.51,4.28,4.99,6.11,13.09,21.13,27.14,10.85,5.19,2.65,3.72,1.12,1.53,23.37,-21.84,1.02,6.21,-5.19,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-26,8.47,90.32,3.93,13.72,35.3,0.05,0.81,1.26,0.66,0.81,1.61,3.33,10.14,9.88,13.97,18.86,19.87,21.53,1.31,48.21,-46.9,0.71,10.29,-9.58,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-23,14.42,83.44,5.91,28.53,55.58,0.05,1.43,2.04,0.87,1.68,2.8,5.6,23.23,20.53,20.99,13.45,7.28,3.87,2.6,23.38,-20.78,1.88,4.18,-2.29,0.0,0.0,0.0,0.0,0.0,0.0
2022-09-22,48.38,48.02,6.9,42.28,63.86,0.0,3.3,3.65,3.15,5.48,10.91,21.88,29.59,14.16,5.48,1.83,2.59,1.27,7.51,10.25,-2.74,5.99,2.03,3.96,0.0,0.0,0.0,0.0,0.0,0.0
